transcript,Gene Ontology IDs
TRINITY_GG_14135_c12_g1_i6.p1,GO:0000049; GO:0000077; GO:0001934; GO:0002230; GO:0002286; GO:0002821; GO:0004672; GO:0004674; GO:0004694; GO:0005524; GO:0005829; GO:0005844; GO:0006468; GO:0007049; GO:0007612; GO:0007616; GO:0009267; GO:0010628; GO:0010998; GO:0017148; GO:0019081; GO:0030968; GO:0032057; GO:0032268; GO:0032792; GO:0034198; GO:0034644; GO:0034976; GO:0036492; GO:0043558; GO:0044828; GO:0045665; GO:0045947; GO:0046777; GO:0060259; GO:0070417; GO:0071264; GO:0106310; GO:0140469; GO:1900273; GO:1990138; GO:1990253
TRINITY_GG_9012_c4_g1_i4.p1,GO:0000049; GO:0000122; GO:0000978; GO:0004828; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006434; GO:0016525; GO:0019899; GO:0042803; GO:0097056; GO:1904046
TRINITY_GG_9304_c5_g1_i2.p1,GO:0000049; GO:0000122; GO:0003677; GO:0003697; GO:0003723; GO:0003727; GO:0005524; GO:0005634; GO:0005737; GO:0008094; GO:0008186; GO:0008270; GO:0010501; GO:0016887; GO:0021522; GO:0030424; GO:0030426; GO:0032508; GO:0032574; GO:0036121; GO:0042802; GO:0043022; GO:0043025; GO:0043139; GO:0043621; GO:0048471; GO:0050905; GO:1990904; GO:1990955
TRINITY_GG_11226_c22_g1_i1.p1,GO:0000049; GO:0000154; GO:0000781; GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005697; GO:0005730; GO:0006473; GO:0008080; GO:0010824; GO:0016020; GO:0030496; GO:0032211; GO:0045727; GO:0051391; GO:0070182; GO:0106162; GO:1904812; GO:1990883
TRINITY_GG_8341_c14_g1_i1.p1,GO:0000049; GO:0000287; GO:0005524; GO:0005737; GO:0016783; GO:0034227; GO:0051539
TRINITY_GG_14959_c16_g1_i3.p1,GO:0000049; GO:0000791; GO:0001701; GO:0001764; GO:0001890; GO:0002101; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005783; GO:0006281; GO:0006307; GO:0006446; GO:0006448; GO:0008198; GO:0010468; GO:0016706; GO:0030154; GO:0031175; GO:0035513; GO:0035515; GO:0035516; GO:0035552; GO:0042056; GO:0042245; GO:0043524; GO:0048589; GO:0070129; GO:0070579; GO:0070989; GO:0080111; GO:0140078; GO:1990983; GO:1990984
TRINITY_GG_23001_c0_g1_i1.p1,GO:0000049; GO:0001510; GO:0002946; GO:0005654; GO:0005737; GO:0016428; GO:0030488
TRINITY_GG_6760_c8_g1_i1.p1,GO:0000049; GO:0001510; GO:0003723; GO:0005634; GO:0005730; GO:0005737; GO:0007614; GO:0008168; GO:0016428; GO:0030488
TRINITY_GG_7880_c12_g1_i2.p1,GO:0000049; GO:0001514; GO:0003746; GO:0003924; GO:0005525; GO:0005634; GO:0005739; GO:0005829; GO:0006414; GO:0035368; GO:0043021; GO:1990904
TRINITY_GG_18025_c7_g1_i1.p2,GO:0000049; GO:0001514; GO:0005524; GO:0005739; GO:0005829; GO:0016301; GO:0016310; GO:0043915; GO:0097056
TRINITY_GG_10276_c2_g1_i4.p1,GO:0000049; GO:0001514; GO:0005634; GO:0005737; GO:0005829; GO:0097056; GO:0098621
TRINITY_GG_5762_c10_g2_i1.p1,GO:0000049; GO:0001731; GO:0003743; GO:0003924; GO:0005525; GO:0005737; GO:0005850; GO:0006413; GO:0008135; GO:0045903
TRINITY_GG_24577_c0_g2_i1.p1,GO:0000049; GO:0002098; GO:0002143; GO:0002144; GO:0005829; GO:0016779; GO:0032447; GO:0034227
TRINITY_GG_17041_c11_g2_i4.p1,GO:0000049; GO:0002098; GO:0002143; GO:0005829; GO:0016779; GO:0016783; GO:0032447; GO:0034227
TRINITY_GG_14030_c2_g1_i5.p2,GO:0000049; GO:0002098; GO:0005506; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006974; GO:0008270; GO:0016300; GO:0016604; GO:0016706; GO:0030488; GO:0106335
TRINITY_GG_7848_c24_g1_i1.p1,GO:0000049; GO:0002098; GO:0005634; GO:0005737; GO:0008175; GO:0016300
TRINITY_GG_8466_c3_g3_i5.p1,GO:0000049; GO:0002143; GO:0005524; GO:0005739; GO:0061708
TRINITY_GG_7113_c1_g1_i1.p1,GO:0000049; GO:0002153; GO:0003682; GO:0005634; GO:0005667; GO:0005730; GO:0005739; GO:0006397; GO:0008380; GO:0009982; GO:0030374; GO:0031119; GO:0045944; GO:0106029; GO:1990481
TRINITY_GG_16942_c2_g1_i5.p1,GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0006428; GO:0017101; GO:0051020
TRINITY_GG_9099_c44_g2_i1.p1,GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005739; GO:0005759; GO:0006428; GO:0032543
TRINITY_GG_14069_c8_g1_i1.p1,GO:0000049; GO:0002168; GO:0002926; GO:0005634; GO:0005737; GO:0006357; GO:0007626; GO:0008080; GO:0008607; GO:0016407; GO:0016573; GO:0018394; GO:0030097; GO:0030431; GO:0033588; GO:0045202; GO:0046872; GO:0048789; GO:0050808; GO:0051124; GO:0051539; GO:0106261; GO:2000289
TRINITY_GG_5855_c2_g1_i1.p1,GO:0000049; GO:0002940; GO:0004809; GO:0005634; GO:0005829
TRINITY_GG_9425_c5_g1_i1.p1,GO:0000049; GO:0002940; GO:0004809; GO:0005634; GO:0008344; GO:0030534; GO:0046872
TRINITY_GG_13555_c0_g1_i4.p1,GO:0000049; GO:0002943; GO:0003725; GO:0004860; GO:0005737; GO:0005783; GO:0005829; GO:0010181; GO:0017150; GO:0050660; GO:0060548; GO:0070402; GO:0102264
TRINITY_GG_12959_c48_g1_i2.p2,GO:0000049; GO:0002949; GO:0003725; GO:0005737; GO:0005739; GO:0005886; GO:0006450; GO:0016779; GO:0061710
TRINITY_GG_7064_c9_g1_i7.p1,GO:0000049; GO:0003723; GO:0003729; GO:0005049; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006405; GO:0006611; GO:0010586; GO:0016442; GO:0031267; GO:0035281; GO:0042565; GO:0070883; GO:1900370; GO:1905172
TRINITY_GG_21449_c6_g1_i1.p1,GO:0000049; GO:0003723; GO:0005739; GO:0005759; GO:0032543; GO:0042780
TRINITY_GG_18930_c5_g1_i1.p1,GO:0000049; GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_9007_c20_g1_i8.p2,GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
TRINITY_GG_9104_c9_g1_i3.p1,GO:0000049; GO:0003747; GO:0005739; GO:0043023; GO:0072344
TRINITY_GG_7790_c26_g1_i1.p1,GO:0000049; GO:0004809; GO:0005737; GO:0008168
TRINITY_GG_8493_c10_g1_i4.p1,GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0008270
TRINITY_GG_12590_c2_g1_i2.p1,GO:0000049; GO:0004817; GO:0005524; GO:0005737; GO:0006423; GO:0046872
TRINITY_GG_15900_c3_g1_i4.p3,GO:0000049; GO:0004818; GO:0005524; GO:0005737; GO:0006424; GO:0008270
TRINITY_GG_13986_c8_g1_i6.p1,GO:0000049; GO:0004825; GO:0005524; GO:0005730; GO:0005829; GO:0006431; GO:0017101
TRINITY_GG_19864_c3_g1_i3.p2,GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0006432; GO:0008033
TRINITY_GG_24987_c1_g1_i3.p1,GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0006432; GO:0009328
TRINITY_GG_7490_c12_g1_i1.p1,GO:0000049; GO:0004828; GO:0005524; GO:0005739; GO:0005759; GO:0006434; GO:0070158; GO:0097056
TRINITY_GG_8355_c12_g1_i2.p1,GO:0000049; GO:0004831; GO:0005524; GO:0005737; GO:0006437
TRINITY_GG_17041_c11_g2_i4.p2,GO:0000049; GO:0005506; GO:0016706; GO:0031591; GO:0042803; GO:0102524
TRINITY_GG_6082_c19_g1_i1.p2,GO:0000049; GO:0005634; GO:0005654; GO:0005739; GO:0009019; GO:0030678; GO:0070131; GO:0090646; GO:0097745
TRINITY_GG_19108_c11_g1_i9.p1,GO:0000049; GO:0005634; GO:0006611; GO:0032473; GO:0043023; GO:0072344; GO:0140708; GO:1902167; GO:1902231; GO:1990112; GO:1990116
TRINITY_GG_1455_c10_g1_i2.p1,GO:0000049; GO:0005634; GO:0008176
TRINITY_GG_21282_c9_g1_i2.p1,GO:0000049; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006409; GO:0006886; GO:0016363; GO:0031267; GO:0071528
TRINITY_GG_23414_c8_g1_i1.p3,GO:0000049; GO:0005737; GO:0006399; GO:0051500; GO:0106026
TRINITY_GG_15194_c20_g1_i2.p1,GO:0000049; GO:0005737; GO:0008033; GO:0008168; GO:0032259
TRINITY_GG_19697_c5_g1_i6.p2,GO:0000050; GO:0000052; GO:0000053; GO:0001822; GO:0001889; GO:0003723; GO:0004055; GO:0005524; GO:0005654; GO:0005737; GO:0005741; GO:0005764; GO:0005783; GO:0005829; GO:0006526; GO:0006531; GO:0006953; GO:0007494; GO:0007568; GO:0007584; GO:0007623; GO:0009410; GO:0010043; GO:0010046; GO:0015643; GO:0016597; GO:0032355; GO:0042802; GO:0043204; GO:0045429; GO:0060416; GO:0060539; GO:0070062; GO:0070852; GO:0071222; GO:0071230; GO:0071242; GO:0071320; GO:0071346; GO:0071356; GO:0071377; GO:0071400; GO:0071418; GO:0071499; GO:0071549; GO:1903038
TRINITY_GG_21794_c7_g1_i3.p1,GO:0000050; GO:0000052; GO:0000132; GO:0002039; GO:0005102; GO:0005522; GO:0005634; GO:0005737; GO:0005769; GO:0005770; GO:0005776; GO:0005783; GO:0005794; GO:0005814; GO:0005829; GO:0006839; GO:0006888; GO:0006890; GO:0007005; GO:0007029; GO:0007030; GO:0007212; GO:0007283; GO:0007369; GO:0007417; GO:0007420; GO:0007611; GO:0007612; GO:0007625; GO:0007626; GO:0008088; GO:0008306; GO:0008340; GO:0008542; GO:0009653; GO:0009952; GO:0010468; GO:0014069; GO:0016197; GO:0016234; GO:0019244; GO:0019805; GO:0019900; GO:0021756; GO:0021988; GO:0021990; GO:0022008; GO:0030072; GO:0030073; GO:0030136; GO:0030424; GO:0030425; GO:0030659; GO:0031072; GO:0031410; GO:0031587; GO:0031648; GO:0032991; GO:0034452; GO:0034504; GO:0035176; GO:0042297; GO:0042445; GO:0042802; GO:0043025; GO:0043065; GO:0043066; GO:0043523; GO:0043666; GO:0044325; GO:0045505; GO:0045724; GO:0047496; GO:0048167; GO:0048341; GO:0048471; GO:0048487; GO:0048666; GO:0050809; GO:0051028; GO:0051592; GO:0055072; GO:0071539; GO:0071598; GO:0090398; GO:0097060; GO:0098978; GO:0099111; GO:0099523; GO:0099524; GO:0099527; GO:1900180; GO:1902857; GO:1903599; GO:1904504; GO:1904580; GO:1905289; GO:1905337; GO:1905505; GO:2000117; GO:2000479; GO:2001237
TRINITY_GG_6005_c13_g1_i2.p1,GO:0000050; GO:0004053; GO:0005615; GO:0005737; GO:0005829; GO:0019547; GO:0030145; GO:0042832; GO:0046007; GO:0060336; GO:0070965; GO:2000552
TRINITY_GG_20007_c10_g1_i2.p1,GO:0000050; GO:0004056; GO:0042450
TRINITY_GG_12917_c3_g1_i4.p1,GO:0000050; GO:0004585; GO:0005739; GO:0005743; GO:0005759; GO:0016597; GO:0019240; GO:0042450; GO:0043231
TRINITY_GG_9677_c1_g1_i1.p1,GO:0000052; GO:0003073; GO:0003824; GO:0005829; GO:0006525; GO:0006527; GO:0007263; GO:0008285; GO:0016403; GO:0016597; GO:0043116; GO:0045429; GO:0045766; GO:0046872; GO:0050999; GO:0070062; GO:1900038
TRINITY_GG_23978_c4_g1_i1.p1,GO:0000054; GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0006913; GO:0010824; GO:0015030; GO:0019904; GO:0031267; GO:0031965; GO:0032434; GO:0032991; GO:0034504; GO:0042176; GO:0042254; GO:0043231; GO:0046825; GO:0051028; GO:1990904
TRINITY_GG_9659_c30_g1_i1.p1,GO:0000054; GO:0000132; GO:0000212; GO:0003924; GO:0005525; GO:0005634; GO:0005635; GO:0005737; GO:0005938; GO:0006606; GO:0006611; GO:0006886; GO:0007346; GO:0032880; GO:0042564; GO:0043243; GO:0046872; GO:0051168; GO:0051292; GO:0051301; GO:1990498
TRINITY_GG_13966_c2_g1_i1.p1,GO:0000054; GO:0000460; GO:0000470; GO:0003743; GO:0005634; GO:0005638; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006110; GO:0030687; GO:0032868; GO:0035195; GO:0035278; GO:0042256; GO:0042304; GO:0043022; GO:0043023; GO:0045652; GO:0045727; GO:0070062; GO:1902626; GO:2000377
TRINITY_GG_16422_c14_g1_i3.p1,GO:0000054; GO:0001558; GO:0005506; GO:0005524; GO:0005737; GO:0005829; GO:0006412; GO:0006413; GO:0006415; GO:0006417; GO:0031369; GO:0032790; GO:0043024; GO:0043524; GO:0051539; GO:0070481
TRINITY_GG_19573_c1_g1_i1.p1,GO:0000054; GO:0003924; GO:0005525; GO:0005737; GO:0005783; GO:0005829; GO:0015030; GO:0015031; GO:0040008; GO:0046626; GO:0051168
TRINITY_GG_19809_c8_g1_i2.p1,GO:0000055; GO:0000056; GO:0005643; GO:0015031; GO:0017056; GO:0051028
TRINITY_GG_5495_c5_g1_i3.p2,GO:0000055; GO:0003723; GO:0005634; GO:0005643; GO:0005730; GO:0005829; GO:0016973; GO:0042272; GO:0072686; GO:0140602
TRINITY_GG_9566_c0_g1_i2.p1,GO:0000055; GO:0005730; GO:0015031; GO:0042273
TRINITY_GG_21063_c11_g1_i1.p1,GO:0000056; GO:0005634; GO:0005829; GO:0006364; GO:0030688; GO:0042274; GO:0043022
TRINITY_GG_5499_c2_g1_i1.p1,GO:0000062; GO:0000139; GO:0005739; GO:0005794; GO:0006694; GO:0016020; GO:0034237
TRINITY_GG_15631_c3_g1_i1.p1,GO:0000062; GO:0001659; GO:0003995; GO:0004466; GO:0005739; GO:0005743; GO:0006635; GO:0009062; GO:0009409; GO:0017099; GO:0030855; GO:0031314; GO:0031966; GO:0033539; GO:0042645; GO:0042802; GO:0045717; GO:0046322; GO:0050660; GO:0090181
TRINITY_GG_9863_c18_g1_i3.p1,GO:0000062; GO:0003857; GO:0003988; GO:0004300; GO:0005739; GO:0005743; GO:0006635; GO:0009410; GO:0016507; GO:0016508; GO:0016509; GO:0032868; GO:0035965; GO:0042645; GO:0044877; GO:0051287; GO:0070403
TRINITY_GG_13004_c6_g2_i1.p1,GO:0000062; GO:0003995; GO:0004085; GO:0005739; GO:0005759; GO:0006635; GO:0031966; GO:0033539; GO:0042594; GO:0042802; GO:0046359; GO:0050660; GO:0051384
TRINITY_GG_10859_c13_g2_i2.p2,GO:0000062; GO:0004165; GO:0005739; GO:0005777; GO:0005782; GO:0005829; GO:0006631; GO:0006635; GO:0009062; GO:0016020; GO:0043231
TRINITY_GG_8205_c1_g1_i2.p1,GO:0000062; GO:0004361; GO:0005759; GO:0006568; GO:0033539; GO:0046949; GO:0050660
TRINITY_GG_15459_c8_g1_i1.p1,GO:0000062; GO:0004772; GO:0005783; GO:0005789; GO:0008203; GO:0008374; GO:0010742; GO:0010878; GO:0015485; GO:0016020; GO:0016021; GO:0033344; GO:0034379; GO:0034435; GO:0034736; GO:0042632; GO:0042802; GO:0042986
TRINITY_GG_1535_c28_g1_i2.p1,GO:0000062; GO:0005737; GO:0005777; GO:0005778; GO:0006631; GO:0008289; GO:0016021; GO:0030242
TRINITY_GG_19309_c0_g1_i1.p2,GO:0000062; GO:0005737; GO:0008289
TRINITY_GG_21061_c10_g1_i1.p1,GO:0000064; GO:0005290; GO:0005886; GO:0006865; GO:0009925; GO:0015171; GO:0015174; GO:0015189; GO:0015807; GO:0015819; GO:0015822; GO:0016021; GO:0016323; GO:0016324; GO:0032006; GO:0032991; GO:0042102; GO:0061459; GO:0089718; GO:0097638; GO:1903352; GO:1903810; GO:1903826
TRINITY_GG_12704_c13_g1_i3.p2,GO:0000064; GO:0005739; GO:0005743; GO:0015189; GO:0015297; GO:0016021; GO:0022857; GO:0061459; GO:1903401; GO:1903826; GO:1990575
TRINITY_GG_9813_c0_g1_i1.p1,GO:0000070; GO:0000132; GO:0000775; GO:0000776; GO:0000922; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005829; GO:0007094; GO:0008022; GO:0033597; GO:0042177; GO:0042802; GO:0042803; GO:0043066; GO:0044615; GO:0045841; GO:0045930; GO:0048471; GO:0051301; GO:0051444; GO:0051660; GO:0072686; GO:0090267; GO:1904667; GO:1990728
TRINITY_GG_19761_c0_g1_i5.p1,GO:0000070; GO:0000132; GO:0000776; GO:0000922; GO:0005634; GO:0005783; GO:0005789; GO:0005811; GO:0005828; GO:0005829; GO:0006888; GO:0006890; GO:0007030; GO:0007080; GO:0007094; GO:0007096; GO:0015031; GO:0016020; GO:0019237; GO:0034501; GO:0051301; GO:0051321; GO:0065003; GO:0070939; GO:1990423
TRINITY_GG_16993_c15_g1_i2.p1,GO:0000070; GO:0000212; GO:0000226; GO:0000242; GO:0000278; GO:0000930; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0005876; GO:0005881; GO:0007017; GO:0007020; GO:0007052; GO:0031122
TRINITY_GG_1439_c73_g1_i2.p1,GO:0000070; GO:0000281; GO:0000775; GO:0000776; GO:0000779; GO:0004674; GO:0004712; GO:0005524; GO:0005737; GO:0005819; GO:0005876; GO:0006325; GO:0007052; GO:0007076; GO:0007094; GO:0016572; GO:0030261; GO:0030496; GO:0031616; GO:0032133; GO:0032465; GO:0032467; GO:0035174; GO:0043988; GO:0046872; GO:0048132; GO:0051233; GO:0051321; GO:0061952; GO:0106310; GO:1990385
TRINITY_GG_18392_c9_g1_i1.p1,GO:0000070; GO:0000502; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005838; GO:0008270; GO:0008540; GO:0031593; GO:0031624; GO:0043161
TRINITY_GG_10050_c2_g1_i1.p1,GO:0000070; GO:0000776; GO:0000794; GO:0000922; GO:0001824; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005813; GO:0005874; GO:0006468; GO:0007059; GO:0019903; GO:0030496; GO:0032212; GO:0032991; GO:0043392; GO:0046602; GO:0046777; GO:0046872; GO:0051299; GO:0051301; GO:0051321; GO:0051973; GO:0051988; GO:0090307; GO:0106310; GO:1903126; GO:1904355
TRINITY_GG_25184_c3_g1_i11.p1,GO:0000070; GO:0000776; GO:0001578; GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005819; GO:0005874; GO:0007094; GO:0008017; GO:0008201; GO:0008608; GO:0046785; GO:0046872; GO:0050821; GO:0051301; GO:0051983; GO:0090307; GO:1990047
TRINITY_GG_10590_c28_g1_i2.p1,GO:0000070; GO:0000776; GO:0001726; GO:0003777; GO:0003779; GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0005828; GO:0005829; GO:0005871; GO:0005874; GO:0005901; GO:0007018; GO:0007019; GO:0007080; GO:0007140; GO:0008017; GO:0008574; GO:0015031; GO:0015630; GO:0016887; GO:0051010; GO:0061673; GO:0070463; GO:0070507; GO:0071392; GO:0072520; GO:1990023
TRINITY_GG_7159_c2_g1_i1.p1,GO:0000070; GO:0000776; GO:0005654; GO:0007094; GO:0008608; GO:0033597; GO:0034501; GO:0043130; GO:0051301; GO:0051321; GO:0051444; GO:0051983; GO:1990298
TRINITY_GG_11980_c2_g1_i1.p1,GO:0000070; GO:0000785; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005730; GO:0005737; GO:0006325; GO:0007052; GO:0007130; GO:0007143; GO:0007165; GO:0016572; GO:0018105; GO:0018107; GO:0019901; GO:0030017; GO:0030018; GO:0030261; GO:0030717; GO:0031430; GO:0035184; GO:0036098; GO:0036099; GO:0045214; GO:0046872; GO:0051301; GO:0051321; GO:0060361; GO:0097150; GO:0106310
TRINITY_GG_26124_c0_g1_i1.p1,GO:0000070; GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0035185; GO:0043565; GO:0046872; GO:0051301
TRINITY_GG_21660_c11_g1_i1.p1,GO:0000070; GO:0005737; GO:0005739; GO:0048311; GO:0090307
TRINITY_GG_16946_c9_g1_i1.p1,GO:0000070; GO:0005737; GO:0005813; GO:0005815; GO:0030030; GO:0036064; GO:0072686; GO:0090307; GO:1902440; GO:1902857; GO:1990811
TRINITY_GG_5946_c3_g1_i4.p1,GO:0000076; GO:0000077; GO:0003677; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0006261; GO:0006271; GO:0006272; GO:0006281; GO:0007062; GO:0016887; GO:0031391
TRINITY_GG_15016_c25_g1_i1.p1,GO:0000076; GO:0000077; GO:0005634; GO:0005654; GO:0005737; GO:0006281; GO:0006974; GO:0008408; GO:0008630; GO:0008853; GO:0017124; GO:0019899; GO:0019901; GO:0030896; GO:0031573; GO:0042826; GO:0071479; GO:1902231
TRINITY_GG_11385_c5_g1_i1.p1,GO:0000076; GO:0000079; GO:0000166; GO:0000278; GO:0000922; GO:0003688; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006270; GO:0007089; GO:0008156; GO:0008285; GO:0019900; GO:0030071; GO:0032467; GO:0033314; GO:0045171; GO:0045737; GO:0048146; GO:0051233; GO:0051301; GO:0051984; GO:0072686; GO:1904117; GO:1904385
TRINITY_GG_8413_c2_g1_i2.p1,GO:0000076; GO:0000122; GO:0003053; GO:0003677; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006281; GO:0007617; GO:0007620; GO:0007622; GO:0008062; GO:0008134; GO:0009648; GO:0009649; GO:0031298; GO:0042306; GO:0042749; GO:0043111; GO:0045187; GO:0045475; GO:0046957; GO:0046982; GO:0048471; GO:0048478; GO:0048512; GO:0050764; GO:0050766; GO:0060086; GO:0071482; GO:2000678
TRINITY_GG_12840_c5_g2_i5.p1,GO:0000076; GO:0000729; GO:0003677; GO:0003678; GO:0004518; GO:0005524; GO:0005634; GO:0005739; GO:0006260; GO:0006264; GO:0006284; GO:0016887; GO:0016890; GO:0017108; GO:0017116; GO:0033567; GO:0043137; GO:0043139; GO:0045002; GO:0045740; GO:0046872; GO:0051539
TRINITY_GG_12039_c13_g1_i4.p1,GO:0000076; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005815; GO:0006270; GO:0006281; GO:0006974; GO:0019900; GO:0030174; GO:0033138; GO:0035563; GO:0045860; GO:0071163; GO:0071165; GO:0071168
TRINITY_GG_2829_c1_g1_i1.p1,GO:0000076; GO:0000785; GO:0002009; GO:0003677; GO:0005634; GO:0005654; GO:0006281; GO:0006974; GO:0007623; GO:0009582; GO:0030324; GO:0031298; GO:0035861; GO:0042752; GO:0042802; GO:0043111; GO:0044770; GO:0045892; GO:0048478; GO:0048754; GO:0051301; GO:0072711; GO:0072719; GO:1904976; GO:1905168; GO:2000781
TRINITY_GG_13195_c6_g1_i3.p1,GO:0000076; GO:0000785; GO:0005634; GO:0005737; GO:0008284; GO:0031573; GO:0044770; GO:0048478; GO:0051301
TRINITY_GG_16508_c2_g1_i4.p1,GO:0000077; GO:0000082; GO:0000083; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0001701; GO:0003677; GO:0003682; GO:0003700; GO:0005634; GO:0005654; GO:0006281; GO:0006351; GO:0006355; GO:0006357; GO:0010468; GO:0010628; GO:0010629; GO:0015030; GO:0019899; GO:0042393; GO:0045184; GO:0045445; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0048856
TRINITY_GG_8540_c6_g1_i1.p1,GO:0000077; GO:0000209; GO:0000244; GO:0000245; GO:0000398; GO:0000974; GO:0004842; GO:0005634; GO:0005662; GO:0005681; GO:0005737; GO:0005811; GO:0005819; GO:0006303; GO:0008104; GO:0008610; GO:0010498; GO:0016607; GO:0034450; GO:0035861; GO:0042802; GO:0045666; GO:0048026; GO:0048711; GO:0061630; GO:0070534; GO:0071006; GO:0071007; GO:0071013
TRINITY_GG_12427_c11_g1_i1.p1,GO:0000077; GO:0000398; GO:0000974; GO:0000977; GO:0000981; GO:0001228; GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005737; GO:0006281; GO:0006357; GO:0007049; GO:0016020; GO:0016607; GO:0042802; GO:0045944; GO:0071007; GO:0071013; GO:0071987
TRINITY_GG_19004_c9_g1_i2.p1,GO:0000077; GO:0000723; GO:0002331; GO:0003677; GO:0003735; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005840; GO:0006281; GO:0006412; GO:0006468; GO:0006974; GO:0006975; GO:0007094; GO:0008630; GO:0010212; GO:0016303; GO:0016572; GO:0018105; GO:0031410; GO:0046777; GO:0047485; GO:0051171; GO:0071044; GO:0080090; GO:0106310; GO:1904262
TRINITY_GG_7831_c18_g1_i1.p1,GO:0000077; GO:0000781; GO:0005634; GO:0006281; GO:0016571; GO:0031151; GO:0031507; GO:0031509; GO:0034729; GO:0035097; GO:0045815; GO:2000677
TRINITY_GG_13003_c9_g1_i3.p1,GO:0000077; GO:0003684; GO:0005634; GO:0005654; GO:0005694; GO:0006281; GO:0006974; GO:0008408; GO:0008853; GO:0021762; GO:0030896; GO:0043231; GO:0051598; GO:0071479
TRINITY_GG_10323_c44_g1_i1.p1,GO:0000077; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006282; GO:0006468; GO:0006915; GO:0006919; GO:0006974; GO:0007281; GO:0008630; GO:0016607; GO:0030717; GO:0035234; GO:0044773; GO:0045944; GO:0050321; GO:0051091; GO:0071480; GO:0071481; GO:0072332; GO:0106310
TRINITY_GG_9146_c19_g1_i1.p1,GO:0000077; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0007088; GO:0007165; GO:0007280; GO:0007294; GO:0007346; GO:0007411; GO:0008103; GO:0008104; GO:0008134; GO:0008340; GO:0009411; GO:0035332; GO:0040008; GO:0042994; GO:0045172; GO:0045927; GO:0046579; GO:0046982; GO:0048190; GO:0050815; GO:0051012; GO:0150013
TRINITY_GG_10287_c1_g1_i4.p1,GO:0000079; GO:0000082; GO:0000307; GO:0001932; GO:0005634; GO:0005737; GO:0005813; GO:0006275; GO:0007096; GO:0007277; GO:0007307; GO:0007400; GO:0007419; GO:0007422; GO:0016538; GO:0035019; GO:0035220; GO:0035736; GO:0042127; GO:0043065; GO:0044772; GO:0045035; GO:0046427; GO:0048665; GO:0090210; GO:0097134; GO:1900087; GO:1904667
